ReviewID,Reviewer Name,Review,Rating,Date-of-Review
978166033,Linda W,It was wonderful!  I'm 64years old and my husband and I saw the 7:45 show in 3D.  I'm not sure that the 3D made that much difference. It is so well done and the humor was great.  We read a not so great review in The Wall Street Journal and almost passed but I'm so glad we didn't.  I cant recommend it enough,5.0,2019-07-21T23:23:00.072Z
978166034,Haron O,Bom porem o oeigibal ainda e superior ,4.0,2019-07-21T23:21:37.870Z
976213229,Mark P,"The visual effects are without a doubt the best part of this movie. Jon Favreau is a great guy and director but something about this production fell flat. I believe it had to do with the lack of energy with the voice over acting. James Earl Jones is awesome and so is Beyoncé, however, everyone seemed to be less than enthusiastic about their rolls. Everyone going to see this movie isn't going to find out what happens but is going to relive our childhood and share it with our kids. The VFX team really did an awesome job though. Seth Rogen even seemed watered down. Let Seth be Seth. Something happened in production though had to of. You have all these amazing actors and voices that when you hear them at their best you can see their characters. Obviously this is why they were cast but they never had the opportunity to shine like we all know they can. ",2.5,2019-07-21T23:20:14.856Z
260213463,,Fairly boring remake of such a great classic. Didn’t enjoy it as much I would of liked. Sad,2.5,2019-07-21T23:19:20.059Z
800271233,,I thought it was fantastic! It was so beautifully done and real looking! Down to the raindrops on Simba’s mane. I laughed and cried and would absolutely see it again! I just loved it! Props to the artists who created such an awesome film!,5.0,2019-07-21T23:18:05.620Z
978166032,Eduarda V,So emotive and very beautiful. I love the story. It is awesome!,5.0,2019-07-21T23:17:30.218Z
972177239,Phil D,Terrible just terrible!!,1.0,2019-07-21T23:17:13.302Z
909948977,Becky W,Lacked emotion and creativity. ,1.0,2019-07-21T23:13:40.610Z
976454149,Hannah H,I absolutely loved the movie. It had all the wonderful qualities that the original movie had. I thought the voice acting and singing were also amazing...not to mention the movie is stunning! Obviously nothing will ever be as good as the original.. but overall it was a great movie! ,5.0,2019-07-21T23:13:05.556Z
977814820,Juan M,Me ha encantado. Peliculón,5.0,2019-07-21T23:12:20.436Z
971363126,,"It was great. Both my wife and I loved it and we love the animated version as well. Very well crafted and beautiful to look at. Of course, I understand those that are comparing every moment but just relax and enjoy. Technically a marvel! ",5.0,2019-07-21T23:10:48.086Z
801395966,Cody T,"It was good, obviously because lion king was amazing, but it was just the lion king from 1994 with a better picture. It was very emotionless and mono tone. Pumbaa and Timon were hilarious though.",3.0,2019-07-21T23:10:30.336Z
909577241,Patrick C,"When you read about the movies heart above you have to wonder what that really means. But after seeing the movie today I figured it out. Most of the blame for the  films problems comes from it's director Jon Faverau who was only asked to do this version because of his experience on The Jungle Book. Faverau was a perfect pick for JB because his age is much closer to the actual Disney classic. In this case he was about 30 years too old. He removed some of the classic lines from the film that made it a huge hit and even removed a few of the memorable scenes that gave the original it's humor. This version is extremely bland with little humor to be found. Surprisingly I even found James Earl Jones to be below par for his epic voice as Mufasa. In the original he delivered lines as if he was actually in the role where here he just seemed to be reading them. Little things omitted like his word of ""brother"" in his fateful fall didn't have the same power as the original. I found the movie to drag and was no where close to the greatness the 1994 classic had. Was very disappointed!",1.5,2019-07-21T23:08:14.811Z
978166008,Beccie W,"Good job to the animators.  Everything else sucked.  The voice actors inflcited no emotion into these characters.  If the emotion is going to be lacking because of ""realism"" than the actors better be able to supply the emotion and they didn't.  Even James Earl Jones sounded less than emotional.  Baby Simba should have had a catch in his throat trying to wake his dad up and instead that scene was boring and dry.  Scar lacked any of the wit, snark, or charm that his animated character had.  He just looked old as hell and was just cruel. The hyenas weren't funny in the slightest.  Beyonce's added song did not fit the scene.  All the added scenes were too long and pointless.  Did we need 4 minutes of a lock of hair traveling to Rafiki? I really didnt need to watch a dung beetle roll a ball of shit tbh.  This came off as a monotine nature documentry where nothing exciting happens.  ",0.5,2019-07-21T23:05:35.731Z
929312942,Greg C,"It only suffers by comparison. You can't bash Disney on the technical aspects. The visuals are all stunning. The story is solid, classic even . If I put myself in the place of a young person who is not familiar with the 1994 animated version, and this would definitely be my Lion King. Because some of these voices  are super distinctive (John Oliver, Seth Rogen, Beyoncé), I found myself trying harder to forget the famous person and lose myself in the performance. The same goes for some of the self-aware jokes. They take me out of the story a little bit. The headliner performances are great including Donald Glover (adult Simba), Alfre Woodard (Sarabi) , Florence Kasumba(Shenzi), JD McCrary (young Simba) and the irreplaceable James Earl Jones (Mufassa).  This is where thing diverge a bit for me. I debate whether I would like to have heard a Jeremy Iron reprieve Scar over Chiwetel Ejiofor's still perfectly good performance.  Rogen and Billy Eichner do kill it as Pumba and Timon.  For the first hour I was really aware of the technical CGI wizardry that director Jon Favreau and company are laying down, but eventually I did fall completely to the story telling spell. Would the exaggerated eyes and mouth movements, animal choruses and background changes of drawn animation be better? Was the old one simply more movie magical?  If you only had this one, you couldn't knock it. ",4.5,2019-07-21T23:03:12.210Z
260043505,,"it wasn't good but it wasn't bad either, I think the biggest gripe was that the previous entry you could feel and see the emotion in the characters, not so much in this entry",2.5,2019-07-21T22:59:09.758Z
796157226,,Mufasa and Timon and Pumba are the only reasons I’d ever watch this movie again. All the other actors performances were barely middle school drama club worthy. John Oliver never even went into character. ,3.0,2019-07-22T11:41:10.956Z
913317997,Fabio B,The movie lacks the emotion and magic that the original transmitted,2.0,2019-07-21T22:57:46.351Z
978165980,Kevin F,"Although the visuals were gorgeous, everything else fell flat. I went in expecting two things:

It would attempt to be just like the original, and then some, perhaps even succeeding.

Or it would attempt to divert tones slightly and kind of do it's own thing.

It was neither. Although it was practically the original, verbatim, it was way less theatrical, and the most emotional or funny parts in the original fell completely flat and monotone in the new one.

The graphics definitely make it worth watching at least.",2.0,2019-07-21T22:54:27.976Z
977780260,Lurking G,"It was such an emotionally distant experience I needed a telescope to feel anything.    The animators managed to miss every possibly body langue side of acting.   When Mufassa is going to lecture Simba you just see the cub standing there instead of dropping his ears and crouching down when his father looks at him. 

This is the equivalent of one of those horrible Disney teen cover songs of a classic all done autotune and empty. ",2.0,2019-07-21T22:50:58.870Z
260288037,,"I agree that emotions were harder to convey in this version than the animated. Some of the magic was lost and nothing new was added to compensate for it. After Aladdin, it’s a little disappointing. Still a good watch though.",2.5,2019-07-21T22:49:42.449Z
955531742,Holden P,"It could've been better, but I liked it",3.5,2019-07-21T22:45:19.335Z
933764849,Svetlana V,"This movie was amazing. The visuals were stunning and seeing everything look so real made it even more emotional for me. There are things that are slightly different, but of course it will be. Nicely done Disney!",4.0,2019-07-21T22:44:54.864Z
972113786,Christian M,I thought it was awesome. Both versions are good that I could not decide which one is better.,5.0,2019-07-21T22:43:32.635Z
978165958,Senior Y,The original was much better. Could have done without the bathroom humor suggested but cut from the original and the fat-shaming which added nothing of value. ,3.0,2019-07-21T22:40:03.494Z
978165950,Justin M,"An amazing classic redone with todays technology, I loved everything about the movie.",5.0,2019-07-21T22:30:15.707Z
978165949,Evan O,"The movie was exceptional!! The best Disney remake to date. Brought me laughs and tears all while paying the utmost respect to the original. This movie give me a hope for more live action remakes by Disney. This movie proves that you shouldn't always trust what the critical say. If you liked the original, then you will fall in love with this",5.0,2019-07-21T22:29:54.442Z
921853551,,Excellent! Visually breathtaking!!!,5.0,2019-07-21T22:28:31.723Z
260306035,,"I had high expectations for this movie after Beauty and the Beast and Aladdin, but this movie fell short. The graphics are the best part, but the songs did not have the impact of the original. The songs didn’t want me to get up and dance or make me feel the love. The small line changes to try and be different then the original were poorly done. I wanted to love this movie, but the more I think about it the less I like it.",2.0,2019-07-21T22:23:54.256Z
260287791,,I understand there were going to be few changes however I just didnt like the fact that the characters were not in sync with the story no type of emotional attachment to the characters and lot of memorial moments were missing.,1.0,2019-09-05T04:08:41.523Z
260306030,,Disney is singlehandedly destroying the legacy of their best known classics with these flaccid live action reboots. This movie is like a paint by number lesson in corporate-safe filmmaking. Disney Greed will kill the Golden Goose. ,1.0,2019-07-21T22:16:30.680Z
977713453,Zachary M,"Nothing to really complain about in this movie. Visually stunning, voice acting was almost perfect. It is as I expected. If you want to renew your childhood, this is the perfect movie ",3.5,2019-07-21T22:14:23.477Z
976551132,Connor S,"Amazing vizual effects!
However, the lack of emotion shown by the animals made the film feel flat which didn't allow you to feel the film on an emotional level. Going for perfect realism did not pay off in the end unfortunately.",2.0,2019-07-21T22:09:37.132Z
978164006,Egan  M,"This film is amazing, I am not a great fan of Disney and I don't often watch many movies by them, with the exception of Marvel, but Lion King was my favourite when I was younger and this film did not disappoint. Sticking true to the original material from the 1994 version. Changing only the voice actors and of course changing it to live action.
The voice actors didn't disappoint either with a star power like no other with household names like Donald Glover and Beyoncé getting on board playing the main characters Simba and Nala. As well as comedic excellence from Seth Rogan who portrays Pumbaa and Keegan Michael-key who plays the joke cracking hyena. They all add a little flare to the characters and can easily be recognised from one another. 
The live action element also added a heightened level of realism, something animated movies especially Disney lack in. All the animals lion, hyena, warthog and so on were fully realistic allowing the audience to escape from the real world more than they would in a less realistic animated film from the 90s. It not only shows how far the film industry and CGI has come but also the great extensive budget that would have been needed to pull off such an amazing full CGI film. 
As I previously stated the film was amazing at keeping to the original source material, but in a way it was made even better by the heightened realism and improved voice acting. The death scenes were even more tear-jerking in Mufasa's case and even more breath-taking in Scar's case, and most of all the songs were made even better by having talented singers like Beyoncé and Donald Glover leading the pack.
Overall, Lion King is a breath-taking film, galvanizing the already amazing original into modern times. Encompassing both star power and heightened realism. Definitely a must watch. 
",4.5,2019-07-21T22:13:58.792Z
918882568,,"So wonderful! Cried 4 times, I’ll leave it to you to figure out when....",5.0,2019-07-21T22:03:23.092Z
260008603,,A more boring version of the original. The animals looked too real for their mouths to move and y’all like humans. Disney’s worst remake yet. ,0.5,2019-08-02T19:02:34.266Z
977681442,DL A,The music wasn't dynamic enough. The Boomp at the logo flash could have been penetrating--but was dialed back. The last note of the film was two beats too short to reach its full psychological impact. And the new music added nothing. What was with all that Mozart/Requiem-esque underscoring? Oh well. Missed the Spike Jones hula song!,3.0,2019-07-21T22:01:51.660Z
978165906,Valerie M,"EPIC, LOVED IT GREAT REMAKE.",5.0,2019-07-21T21:59:51.026Z
933775200,Regina K,"It just was really lacking all the magic that came with the original.  Music scores play to the film, and this live action on some songs just didn't sound right on some scenes. In a day where technology is so advanced and the option to bring an amazing original classic alive is there, but it didn't need to be done. I would have been ready to watch a re-release in theaters. For those of you who love Lion King the original,  I personally think you can wait to watch this on Netflix",2.0,2019-07-21T21:59:38.464Z
260306022,,"Seth Rogan is laugh-out-loud funny. The critics, however, are tired and boring.",5.0,2019-07-21T21:59:21.208Z
260140620,,Excellent adaptation!,5.0,2019-07-21T21:59:06.964Z
860635042,,Solid production! Great cast! Videography was amazing! Must see! ,4.0,2019-07-21T21:59:03.792Z
260169982,,So great!! This is our second time watching it since we were kids and it gave us that same warm and fuzzy feeling!!,5.0,2019-07-21T21:57:33.975Z
978165894,Elisha  T,Took me back to my childhood and just made me smile throughout. Ignore the critics!,5.0,2019-07-21T21:55:30.825Z
978165871,Ruth G,Loved it. I'm a huge Lion King Fan owing the original and have seen the play twice on Broadway and I loved it. I love that they kept to the original and so happy they were able to cast James Earl Jones because let's face it no one can replace him. I thought it was filled with emotion as I did tear up a few times. Its not to replace the original more to enhance it.,5.0,2019-07-21T21:48:34.560Z
976867218,Erik H,"The new Lion King is a shadow of the original. It suffers from transition issues and pacing issues  with dialog as well as expression.  This creates a lot of somewhat awkward line delivery and jumps.

The animation is overall good, but feels really motion tweened. This create a lot of smooth motion but not everything should be smoothed and calculated. Sharp movements are dramatic, and where almost completely lacking.",2.0,2019-07-21T21:48:05.785Z
978165858,Angel O,"I was not disappointed. I am not a fan of remakes; however, I made an exception to watch it. I feel like it stuck to the original story better than any remakes. Great job Disney!",4.0,2019-07-21T21:46:30.874Z
793041201,Agathe B,"A more mature and fresh version of the Disney classique. Visually astonishing that at times reminded me of a David Attenborough documentary. I absolute loved it, especially Billy Eichner and Seth Rogen as Timon and Pumbaa! They were born to play those characters. Special mention to John Oliver's Zazhu who's very under appreciated I think",4.5,2019-07-21T21:46:07.816Z
260002009,,"Back in 1994, Disney released an animated movie titled ‘The Lion King’. It became an instant classic and hugely successful during awards season. It launched plays around the world. It also revolutionized musical scores thank to Hans Zimmer, my favorite film composer of all time. Jon Favreau directed ‘the Jungle Book’ remake back in 2016. When Disney announced a ‘The Lion King’ remake in development, I felt super nervous about... until they hired Jon Favreau to direct it. I got excited and I made #3 of my most anticipated movies of 2019. The movie came out, I went and saw it in 3D - and I thought it was... OKAY. When the movie faded in to the horizon before the sunset, I smiled instantly because I knew I dug the movie already. The Circle of Life was BEAUTIFUL in live-action. I almost teared up. The rest of the movie, not so different from the original. There are a couple new things in the movie that caught my eye - things that were different from the original. But everything else... it’s a shot-for-shot remake. The vocal performances were outstanding (particularly James Earl Jones, Donald Glover, Chiwetel Ejiofor, John Kani, Seth Rogen, and Billy Eichner). The visual are JAW DROPPING. But some of the facial motions were kinda bland. It felt like an unnecessary movie to remake. 6.6/10.",3.0,2019-07-21T21:32:14.471Z
978165840,Tiago A,"Really? A serious scar? Where is the fucking eddy? Awful movie, I hated! Too serious for a child movie! Sound OK, beautiful grafic, but... ",2.0,2019-07-22T01:50:27.767Z
976601753,Preston P,"I saw this movie about 10 years ago, and I thought it was pretty good. I gave it a 4/5 back then. But, since the first time I watched The Lion King, they did this digital remaster.
I was going to rate this digital remaster a 4/5, just like I rated the original. Sadly, I think whoever they hired to retouch the original film's animation must have been drunk. The characters don't have facial expressions anymore. Also, some audio tweeks seem to have made some of the line reads less emotive as well.
In summary, this digital remaster is exactly the same as the original except it looks bad. If you're thinking of seeing the Lion King in theatres this weekend, don't bother. It's already available in its original form on dvd and for streaming online, and for a much better price.",0.5,2019-07-21T21:32:16.551Z
978165827,James G,"What was Disney thinking when they cast the voice for Simba?  ""Childish Gambini"" uses some of the worst language, racial slurs and sexual innuendo today and Disney chose him as the voice of one of the most timeless characters of all time!!!  If anyone wants to see what they don't want their children to act like look up ""Childish Gambini"" on You Tube.  Poor casting choice and absolutely shameful.  They did a mediocre job with Timone, Pumba and Rafiki, robbing them of the humor of their characters and some classic scenes such as the Hula bait scene. Beyoncé's role as Nala overpowered Simba and she sang way too many songs which took away from the story line. The voice of James Earl Jones was the only saving grace was this otherwise waste of two hours and fifty dollars. ",1.0,2019-07-25T02:47:35.873Z
978165826,Tanisse M,"Not like the original at all! Missing key elements and heart in the original characters, and so many signature songs were revised or missing. Movie was so dark. Disney stick to the original script! Your fans don't come to see a ""remake"" they come to see their beloved childhood movie come to life.  ",2.5,2019-07-21T21:25:46.895Z
931426092,,Lion King was okay. Basically scene by scene the same as the animated movie with some differences and additions. Timone and Pumba were the only comedic breath of fresh air in this bland take. Save yourself the cost of a ticket due to the hype and just rent or buy the animated film.,2.0,2019-07-21T21:23:10.326Z
978165824,Kristi B,"Way more emotional heft (which I never thought possible) with the realistic animals. Music numbers are the highlight, but you lose a bit of connection with the dialogue with the more authentic animal faces which, obviously, shouldn't be speaking. ",4.0,2019-07-21T21:22:47.344Z
978165801,Keiran B,"This movie is exactly what it says on the tin. It is a live ""looking"" film that projects what the lion king is. It's still as good as ever with a bit of everything put in the mix. The scenery is flawless but a bit blurry at times, the animals look as real as they can get, although this does take away from the comedy side as making a face that fits the tone or  changing the colour in the cant wait to be king song would take away all the realism that this movie tries to provide. Don't get me wrong there is a lot of new laughs to be had in its place. I am glad they made this movie and am pleased to of watched it. will it beat my childhood love for Disney ... No, but giving credit it has made me want to watch the old one again.",3.5,2019-07-21T21:21:28.874Z
978165819,Courtney S,"If you like the original, you will love this. Critics have it wrong, sorry... the fact that they DO follow the original script for the most part is why I love it so much. ",5.0,2019-07-21T21:21:01.134Z
978165818,Airton S,"""Your scientists were so preoccupied with whether they could, they didn't stop to think if they should."" Dr. Ian Malcolm",1.0,2019-07-21T21:20:23.678Z
978165815,Carlos M,No facial expressions that show emotion... very bland and kinda boring,0.5,2019-07-21T21:19:52.658Z
260259514,,Actual story was great. The songs were not.,3.5,2019-07-21T21:17:25.081Z
926297877,Elizabeth M,"Awesome! Go see it yourself, don't listen to the critics or the tomatoes.  Some tomato throwers may have not liked how the laws of this jungle hit home. ",4.5,2019-07-21T21:04:12.903Z
910632208,Ashly S,"I really enjoyed! It took a moment to get used to the ""realness"" of the movie, but ocer all it was great!. My son and I enjoyed the songs and added funny moments.",5.0,2019-07-21T21:01:26.402Z
857274321,Gregory D,"To put it simply, I loved it. It was everything my inner child hoped it would be, while maintaining a sense of realism in the animals that my adult self could be on board with. Would highly recommend to all audiences.",5.0,2019-07-21T21:00:56.305Z
832999399,William C,Its a perfect remake!! I loved it!! ,5.0,2019-07-21T21:00:12.918Z
260005713,,"It’s the EXACT same movie, shot for shot, word for word. 0 creativity to make it their own. ",0.5,2019-07-21T20:57:36.199Z
978165752,Laurella E,I must admit to being a massive Disney fan as well as a huge fan of musicals. I am a particular fan of the lion king and have seen the theatre production in London and New York. Also visited Disneyland in Paris and Japan. Unfortunately this was a disappointment to me and I don't ever say that about Disney movies! The film was stripped of the comedy which made it a very serious film more about the action scenes and graphics than fun and music. The story element was there and it told a great story but it didn't bring me any joy or laughter... timone and pumba in particular are characters that should have been hilarious but... wow.. yawnsville. The funny bits were just cut out...Why Disney!? Why!!,2.0,2019-07-21T20:49:24.946Z
978117846, ,secondary product not needed,0.5,2019-07-21T20:47:20.822Z
976163279,Justin v,"Awesome film - one of the humour wasn't as spot on as in the first one, but otherwise it was pretty cool to relive that movie in this new (and impressively beautiful) format.",4.0,2019-07-21T20:44:20.064Z
978165751,Peggy F,Wonderful! I don't know what the critics were thinking!,5.0,2019-07-21T20:44:00.049Z
932938053,Yogi N,Was brilliantly done!! Wow. I think the singing could have been way better. But overall was brillaint.,5.0,2019-07-21T20:42:33.034Z
978165747,Lucas R,"this movie beautiful
",5.0,2019-07-21T20:40:53.403Z
946089289,Alix D,This movie was incredible and the critics are insane for saying it wasn't good. If you grew up watching the original Disney Animated version you will love it.,5.0,2019-07-21T20:40:49.979Z
977844794,Santuu M,"Definitivamente espere mas de este remake, la pelicula animada la supera por mucho, la falla de esta pelicula es que se siente muy floja cada escena, nada que ver con el libro de la selva",2.5,2019-07-21T20:35:43.787Z
875432291,,Disappointed at the new dialogue and songs. Should’ve stick to the original. ,2.5,2019-07-21T20:35:36.751Z
978155509,Robyn G,"I thought it was awesome, same story but technology has made it prettier",5.0,2019-07-21T20:29:42.564Z
978165725,Riechus W,This movie was not at all what i was expecting. The CGI was almost cheap and commercial like. The voice acting with most of the characters was terrible (including Beyoncé). The best scene is the fighting scene at the end of the movie. This just wasn't a good remake at all. The scene transitions were tacky and cringeworthy. D,1.0,2019-07-21T20:26:09.963Z
977920536,Ed H,"It wasnt what i was expecting,  but it does make me appreciate the animated much more. (The Original)",1.5,2019-07-21T20:25:49.421Z
973007971,,"Great! Young Simba was sangin! Adult Simba was sangin too!!! James Earl Jones at 88, I am just amazed! Still great! The graphics were WONDERFUL! It looked so real! I love the original story line but also love the freshness of the added details! Timon and Pumba...still stars! Beyoncé you were singing gal! My family thoroughly enjoyed this film! I love the original and I love this one too! Kudos! ",5.0,2019-07-21T20:20:40.098Z
260238601,,Loved it. Just as good as the original,5.0,2019-07-21T20:18:02.898Z
961655919,Ric L,"Nothing new, definitely didnt need a director as it was just a straight forward copy. Some poor cgi and laziness with speeding up or slowing down thungs that could have been great in real time. Also wish theyd have told Beyonce to just sing the song and not try too run the duet. ",0.5,2019-07-21T20:20:35.060Z
911697403,James B,They should've kept the original script. ,2.0,2019-07-21T20:17:24.812Z
792216289,,Glad James earl jones got to reprised his role as Mufasa ,5.0,2019-07-21T20:14:39.534Z
978165705,Cody B,"The visuals were stunning.  The movie is a true technical achievement on that front.  As with Jungle Book, this version of the story is missing a lot of the heart that the original had.  It is also suffering from a pretty bad uncanny valley affect with some of the talking animals.  It was difficult to really get immersed in the story apart from a few very select sequences.",2.0,2019-07-21T20:12:56.884Z
978081490,Joslyn  M,"Lack luster movie, has no soul and NO Disney Magic. Scar who is one of my favorite villians was terrible. The saving grace was James Earl Jones being Mufasa. ",2.0,2019-07-21T20:12:00.530Z
937272197,Sara I,"Nothing new. It's the Lion King, but with the soul sucked out of it. It has dull line delivery with expressionless animals. Timon and Pumba have some funny moments and I liked Zazu, but those are the only positive things I can say.",1.5,2019-07-21T20:08:40.186Z
976844490,Erick A,"I think it was so well done, don't complain about facial expressions, it's not the animated version, they tried to make it as real as posible... ",5.0,2019-07-21T20:03:36.164Z
978165667,Joseph B,"This film was soulless. I feels like what it was, a cash grab exploiting nostalgia for the original. The original film has heart, this thing most certainly doesn't.",0.5,2019-07-21T20:00:47.471Z
942061066,,"I don't think comparing it to the original is fair because reality and cartoons just will not ever be equal. For some children the fight scenes may appear too realistic and the comedy of Cheech and Whoopi were missed. Otherwise, it was and still is an excellent story and movie. ",4.5,2019-07-21T19:57:34.120Z
869842832,,Beyonce and childish gambino should never voice over another animated character again in their careers. ,3.0,2019-07-21T19:56:24.731Z
976194229,Collin R,Great movie. Don't trust the critics. A must see. ,4.5,2019-07-21T19:56:18.896Z
260305938,,Wonderful realistic recreation of the cartoon. Beautiful cinematic and hit all the right notes for nostalgia for the Lion King. If only the animals could show a bit more emotions. But it didn’t ruin the magic and majestic of the movie.,4.5,2019-08-28T07:21:06.695Z
800492274,Lisa F,"Not as great as the '94 original but I wasn't expecting it to 'rule' over it, in all honesty. Nothing really can compare to the original or ever be better, in my opinion, not even the Broadway version. I felt this movie met and even exceeded all my expectations. Jon Favreau couldn't have made a better photo-realistic animated version. This movie's graphics were phenomenal, I cried and laughed at the same scenes, the music was just as haunting and touching as I remembered, and I loved the new scenes and dialogue. This movie is definitely not an exact duplicate of the original, trust me! There are so many new takes on songs, scenes, jokes, etc. Though the storyline follows the '94 version closely it is still its own film, and to judge it based on its predecessor's existence is a mistake. Audiences and critics need to view this movie as its own entity.  Just a well-made, not scene-for-scene (contrary to popular belief, but close), beautiful and masterful take on the beloved classic! Go see this, now!",4.5,2019-07-21T19:48:00.635Z
260098718,," Overall loved the movie, the only downside was the lack of emotion in some of the scenes. They couldn’t replicate the classic facial expressions from the original with the CGI. Besides that I enjoyed every minute of it. The bad reviews are from the typical trolls who purposely try to cause division since they have nothing better to do in life. ",4.5,2019-07-21T19:47:34.398Z
978165648,Keerthana A,100% amazing in every way. ,5.0,2019-07-21T19:38:54.935Z
978052047,Glenn M,"Worse than the Disney additions to the Star Wars universe. At least the new movies pretended to be something new and original.
Favreau's take on The Lion King, however, is an almost complete shot-for-shot remake of the original. Very few changes in the writing have been made. Rather than making us a brand new cake, Favreau strips the frosting off the old cake, lazily applies a new layer, and tries to sell it as a brand new product.",0.5,2019-07-21T19:36:58.517Z
978165643,Emma S,Loved the movie as much as the original animated film💜!,4.5,2019-07-21T19:34:46.852Z
978121127,Marianne Q,"I do love the animation! It is breath-taking! Disney could not have done a better job than this story! The casting is superb and everyone did a 'swell job in voice-overs!

What I don't like is that they made it feel so rush when they get to the second-half of the plotline just to get the story going! They cut down Simba's serious conversation with Rafiki about Mufasa, and replaced it instead with Simba's travelling tuff of fur (showcasing Disney's CGI animation on African wildlife instead with the ants, the giraffe, the beetle). Nala's reunion with Simba (and their conversation on going back to the Pride Lands) is too rush! I'm looking for sensuality between these two, but I did not find it here. When the music ""Can you Feel the Love tonight?"" played in the background, it was broad daylight instead of dusk. Overall, I am saying it is a must-see movie on the summer, but watching it once is enough for me. I actually prefer the 1994 original 'cause it has so much heart in it meaning the animated cartoons showcased their emotions through their animated faces. With the CGI lions, that is so hard to do given their emotions are buried in their furry faces. I'm just giving this one a 3.5 out of 5 stars 'cause the nostalgia somewhat kicked in during the first half of the movie. :)",3.5,2019-09-16T00:53:27.544Z
947897634,Angela C,A great remake. Still felt the magic. Loved the new humor. ,5.0,2019-07-21T19:30:38.663Z
902600467,,"Outstanding visuals yes, but thats about it. It just didn't capture the grand epicness of the original. Seems everything was just turned down. The score and the songs were greatly toned down. The comedy reduced to a few one liners, the expressions, the slapstick, the emotional range (going with realism) was toned down. The melaciousness of Scar, the grandios of Mufasa, the struggle of Simba was all just turned down! Thinking positive, the visuals, some extra scenes, some epanded ideas, yes, good, but they werent properly fleshed out. Some really cool things could have added a lot to the film but it just didn't. Really just makes me appreciate the original better. Maybe I just know it too well, maybe this one was just not what I wanted it to be. ",2.0,2019-07-21T19:26:47.794Z
934943006,Arturo G,"When comparing it to the original, I like the original better. This film is basically a SHOT for SHOT remake of the original animated version. Due to the CGI and the expressions of the eyes of the character, the emotional moments, highlights of the original, fall flat. A sad Simba sounds SAD, but doesn't really project it with the facial expressions, so that was the only thing that bothered me and took me out of the impact of certain scenes. Overall, it was good enough, especially to a new generation that has never seen the original. ",3.5,2019-07-21T19:26:24.115Z
957417836,Ulisses I,"Flat acting from beyonce and seth rogan ruined this movie, oh and scars song was ruined ",1.0,2019-07-21T19:18:41.665Z
978165619,Willie O,Rotten Tomatoes got their rating way off this time.  This new version is a HIT BIG TIME!,5.0,2019-07-21T19:13:39.528Z
941320085,Christian S,Amazzzzzing!!! Go see it,5.0,2019-07-21T19:11:38.103Z
976973033,Dan A,"If you loved The Lion King as a child and have fond memories of the music and the characters of the original, you will love this movie. Yes some things are changed to sell the effect. But the heart, and spirit of the original is there and it still has the same emotional punch that the original had. Make sure to go see it in a loud theater!",4.5,2019-07-21T19:09:57.058Z
978090811,Lauren  G,"That was awful, they really F'ed this up. The voice overs weren't as good. Beyonce as Nala was terrible and allowing her to bring in personal qualities was annoying. The darkness of this movie was frustrating when the original was so good. This was a massive fail. ",0.5,2019-07-21T19:09:06.960Z
804343233,Ma'ark T,"Although it looks great, it does not have the same feel as the original which was one of the greatest cartoons ever made.",3.0,2019-07-21T19:07:35.753Z
978162021,Aleeshea T,It is a decent retelling of the classic Disney movie. It seems to add extra dialogue that was not needed for Nala and the change of the hyenas dynamics was not working for me.,3.5,2019-07-21T19:04:48.708Z
919649121,Geoffrey E,the movie was done very well when it comes to animation. The only thing that I have a problem with was the music. I think that they shouldn't have casted big-name celebrities because you had Beyonce overpowering a lot and people like Seth Rogan who can't keep a note. I was very underwhelmed by the music because it felt more like a concert (lots of unnecessary runs) than a musical (lacked a lot of power in the sound).,3.0,2019-07-21T19:04:48.377Z
784516424,,"It wasn't better than the original, but it was still good. ",4.0,2019-07-21T18:58:36.352Z
260027288,,Just an amazing live adaptation from animation. ,5.0,2019-07-21T18:57:40.054Z
898654367,,The animals have zero facial expressions and that cast sounds like they are just going thought the motions reading a script. ,0.5,2019-07-21T18:57:23.023Z
978151567,Steven H,"I loved it! It felt close to the original and yet so fresh. The change of some scenes and dialogue made the experience feel new. The graphics are beautiful and creative. The new scenes and characters were amazing. I loved the references to the original. Most of the animals are cute. Mufasa, Raifki and Timon are wise creatures. I highly recommend seeing this. ",5.0,2019-07-21T23:34:12.927Z
260305907,,"So good! So nostalgic. Very similar to cartoon, but that’s great with me because I loved that story.",5.0,2019-07-21T18:50:16.868Z
978165581,Nadiv S,"Graphics were amazing, a lot of the new jokes didn't land well and the voices weren't great, I sat there thinking why was this even made?",0.5,2019-07-21T18:44:45.927Z
260305901,,"Better than expected. My Grandson who is 10 loved it. The audience joined in on Hakuna Metata, me too. It brought tears, and some laughs. Honestly the film was beautifully made. Amazing CG. ",4.0,2019-07-21T18:44:20.800Z
900895871,Gordon P,"We simply didn't need this movie to be remade, especially when it lacks all of the unique personality and emotional weight behind the character's facial expressions that made the original so fun to watch. Instead what we're left with is a lifelike vapid doppelganger that's clearly just a shameless cash grab. ",0.5,2019-07-21T18:38:24.222Z
925463258,Mark M,Fantastic. Perfectly cast. Visually stunning. Musically matches if not builds on the original. ,5.0,2019-07-21T18:37:22.610Z
978165567,Katherine M,"I thought it was adorable! Kitties were totes cuteness overload. I'd see this movie again everyday until the sun explodes, but I would die from kitty cat fuzzy fever.",5.0,2019-07-21T18:37:09.134Z
